ResponseId,Country,Age,EdLevel
2287,USA,25-34 years old,Other
2288,France,45-54 years old,Master
2290,USA,35-44 years old,Master
2293,Netherlands,18-24 years old,Bachelor
2294,Iceland,35-44 years old,Master
2295,Peru,25-34 years old,Bachelor
2301,UK,25-34 years old,Some College
2303,USA,45-54 years old,Bachelor
2304,Czech Republic,35-44 years old,Secondary school
2306,UK,25-34 years old,Master
2308,Spain,35-44 years old,Master
2309,Ukraine,25-34 years old,Bachelor
2312,Australia,25-34 years old,Bachelor
2315,Turkey,25-34 years old,Bachelor
2316,Canada,18-24 years old,Some College
2323,Indonesia,25-34 years old,Bachelor
2326,New Zealand,45-54 years old,Some College
2328,Canada,35-44 years old,Master
2329,Peru,35-44 years old,Bachelor
2334,UK,18-24 years old,Some College
2335,USA,25-34 years old,Secondary school
2338,USA,25-34 years old,Master
2340,UK,25-34 years old,Bachelor
2342,USA,55-64 years old,Professional
2352,Portugal,35-44 years old,Bachelor
2354,Russia,25-34 years old,Bachelor
2355,USA,25-34 years old,Bachelor
2356,Germany,18-24 years old,Bachelor
2359,India,35-44 years old,Bachelor
2363,UK,25-34 years old,Some College
2365,Germany,45-54 years old,Master
2366,UK,25-34 years old,Bachelor
2367,Germany,25-34 years old,Master
2369,Honduras,18-24 years old,Bachelor
2371,USA,18-24 years old,Associate degree
2381,USA,45-54 years old,Some College
2384,USA,45-54 years old,Some College
2386,USA,55-64 years old,Bachelor
2390,Australia,25-34 years old,Bachelor
2392,Hong Kong,55-64 years old,Master
2395,Ukraine,18-24 years old,Secondary school
2398,USA,45-54 years old,Bachelor
2399,Denmark,35-44 years old,Primary
2400,Denmark,25-34 years old,Master
2402,USA,35-44 years old,Master
2404,USA,45-54 years old,Bachelor
2415,USA,45-54 years old,Bachelor
2416,Germany,18-24 years old,Bachelor
2417,Germany,25-34 years old,Master
2419,USA,35-44 years old,Some College
2421,New Zealand,18-24 years old,Secondary school
2422,Argentina,18-24 years old,Some College
2423,Philippines,18-24 years old,Bachelor
2427,Australia,35-44 years old,Master
2430,USA,25-34 years old,Professional
2434,Australia,25-34 years old,Master
2450,USA,45-54 years old,Some College
2451,South Korea,35-44 years old,Master
2457,Switzerland,25-34 years old,Professional
2464,Canada,45-54 years old,Master
2471,Australia,35-44 years old,Bachelor
2491,Australia,45-54 years old,Master
2492,Australia,45-54 years old,Some College
2493,Iceland,25-34 years old,Bachelor
2494,USA,25-34 years old,Bachelor
2495,Japan,45-54 years old,Professional
2501,Canada,25-34 years old,Bachelor
2502,Australia,25-34 years old,Master
2511,Uruguay,25-34 years old,Bachelor
2515,UAE,35-44 years old,Some College
2518,Brazil,25-34 years old,Some College
2520,USA,25-34 years old,Bachelor
2521,USA,45-54 years old,Professional
2525,USA,25-34 years old,Bachelor
2527,USA,18-24 years old,Bachelor
2528,USA,25-34 years old,Bachelor
2529,Brazil,25-34 years old,Bachelor
2530,USA,25-34 years old,Master
2531,USA,Under 18 years old,Secondary school
2533,UK,18-24 years old,Bachelor
2535,USA,35-44 years old,Bachelor
2536,Japan,25-34 years old,Bachelor
2537,Australia,18-24 years old,Bachelor
2542,USA,18-24 years old,Master
2544,France,25-34 years old,Bachelor
2546,Japan,25-34 years old,Bachelor
2547,Algeria,25-34 years old,Master
2553,Pakistan,25-34 years old,Bachelor
2556,USA,45-54 years old,Bachelor
2558,USA,18-24 years old,Some College
2564,USA,45-54 years old,Master
2567,UAE,35-44 years old,Some College
2568,USA,25-34 years old,Some College
2569,Germany,18-24 years old,Some College
2572,Brazil,35-44 years old,Master
2575,Canada,55-64 years old,Master
2576,Australia,25-34 years old,Bachelor
2579,Colombia,35-44 years old,Bachelor
2580,Brazil,35-44 years old,Master
2585,USA,45-54 years old,Bachelor
2587,USA,55-64 years old,Some College
2588,Thailand,45-54 years old,Master
2591,Uruguay,35-44 years old,Bachelor
2592,USA,35-44 years old,Bachelor
2593,USA,35-44 years old,Bachelor
2595,USA,35-44 years old,Associate degree
2600,Ukraine,25-34 years old,Some College
2606,Viet Nam,25-34 years old,Bachelor
2607,UK,35-44 years old,Master
2609,UK,45-54 years old,Some College
2610,USA,35-44 years old,Bachelor
2612,India,35-44 years old,Bachelor
2614,USA,35-44 years old,Bachelor
2616,USA,35-44 years old,Bachelor
2624,Czech Republic,25-34 years old,Some College
2625,Australia,45-54 years old,Bachelor
2629,Australia,35-44 years old,Bachelor
2632,Nigeria,18-24 years old,Some College
2636,India,35-44 years old,Bachelor
2639,USA,25-34 years old,Bachelor
2641,USA,55-64 years old,Some College
2644,Algeria,25-34 years old,Bachelor
2646,New Zealand,25-34 years old,Bachelor
2648,Brazil,25-34 years old,Bachelor
2651,Argentina,25-34 years old,Some College
2656,Canada,45-54 years old,Bachelor
2657,Kenya,18-24 years old,Bachelor
2659,USA,35-44 years old,Some College
2663,Australia,25-34 years old,Bachelor
2666,USA,25-34 years old,Bachelor
2667,Australia,18-24 years old,Bachelor
2673,Sri Lanka,25-34 years old,Bachelor
2674,USA,25-34 years old,Master
2676,USA,35-44 years old,Bachelor
2677,Netherlands,35-44 years old,Bachelor
2679,Brazil,25-34 years old,Some College
2680,Ukraine,25-34 years old,Bachelor
2683,USA,35-44 years old,Some College
2684,USA,25-34 years old,Associate degree
2685,Malaysia,25-34 years old,Bachelor
2688,USA,45-54 years old,Bachelor
2690,USA,18-24 years old,Some College
2698,USA,35-44 years old,Bachelor
2702,China,25-34 years old,Bachelor
2706,Australia,35-44 years old,Bachelor
2711,Brazil,18-24 years old,Bachelor
2719,China,25-34 years old,Bachelor
2721,Estonia,25-34 years old,Master
2722,Australia,25-34 years old,Bachelor
2723,China,25-34 years old,Master
2724,USA,35-44 years old,Bachelor
2725,Nicaragua,18-24 years old,Some College
2726,Australia,45-54 years old,Other
2730,Pakistan,18-24 years old,Bachelor
2731,Switzerland,18-24 years old,Secondary school
2732,USA,35-44 years old,Secondary school
2735,China,25-34 years old,Bachelor
2737,UK,18-24 years old,Some College
2738,USA,18-24 years old,Secondary school
2740,USA,35-44 years old,Bachelor
2743,India,25-34 years old,Bachelor
2744,India,35-44 years old,Bachelor
2747,Australia,45-54 years old,Bachelor
2748,Australia,25-34 years old,Secondary school
2751,USA,25-34 years old,Bachelor
2752,South Korea,25-34 years old,Master
2754,Mexico,25-34 years old,Some College
2755,USA,45-54 years old,Some College
2757,Canada,35-44 years old,Bachelor
2759,Mexico,35-44 years old,Master
2764,Australia,18-24 years old,Bachelor
2769,Germany,35-44 years old,Some College
2771,Mongolia,18-24 years old,Bachelor
2773,USA,45-54 years old,Bachelor
2774,USA,35-44 years old,Bachelor
2782,New Zealand,55-64 years old,Master
2784,Egypt,25-34 years old,Bachelor
2785,Singapore,25-34 years old,Bachelor
2787,Australia,45-54 years old,Bachelor
2788,Indonesia,25-34 years old,Bachelor
2790,Brazil,25-34 years old,Bachelor
2798,Indonesia,25-34 years old,Bachelor
2801,USA,35-44 years old,Bachelor
2803,Pakistan,25-34 years old,Bachelor
2808,USA,35-44 years old,Bachelor
2809,Malaysia,25-34 years old,Bachelor
2813,Cambodia,25-34 years old,Bachelor
2822,Australia,25-34 years old,Bachelor
2831,USA,25-34 years old,Bachelor
2832,India,25-34 years old,Bachelor
2838,South Korea,18-24 years old,Some College
2842,Germany,25-34 years old,Bachelor
2844,USA,45-54 years old,Some College
2846,USA,25-34 years old,Some College
2852,India,18-24 years old,Bachelor
2856,USA,45-54 years old,Some College
2859,Viet Nam,25-34 years old,Bachelor
2860,Egypt,25-34 years old,Bachelor
2863,South Korea,35-44 years old,Bachelor
2867,Mexico,25-34 years old,Bachelor
2868,Germany,25-34 years old,Master
2874,India,35-44 years old,Master
2876,Australia,35-44 years old,Bachelor
2877,USA,25-34 years old,Secondary school
2879,Viet Nam,35-44 years old,Bachelor
2880,Belgium,18-24 years old,Some College
2882,Thailand,25-34 years old,Master
2884,Ukraine,25-34 years old,Master
2886,Australia,35-44 years old,Bachelor
2892,Ukraine,45-54 years old,Master
2896,Australia,18-24 years old,Master
2903,India,25-34 years old,Bachelor
2904,France,18-24 years old,Master
2909,Ukraine,25-34 years old,Master
2910,Canada,25-34 years old,Bachelor
2913,Viet Nam,18-24 years old,Secondary school
2914,Australia,45-54 years old,Associate degree
2915,India,25-34 years old,Secondary school
2919,USA,25-34 years old,Bachelor
2920,India,25-34 years old,Bachelor
2923,Greece,25-34 years old,Bachelor
2928,India,25-34 years old,Master
2931,India,25-34 years old,Master
2934,Australia,35-44 years old,Bachelor
2945,Romania,25-34 years old,Bachelor
2947,Austria,18-24 years old,Bachelor
2956,Ethiopia,18-24 years old,Some College
2957,Greece,25-34 years old,Master
2959,Nigeria,25-34 years old,Bachelor
2961,India,25-34 years old,Master
2963,India,35-44 years old,Master
2966,Turkey,25-34 years old,Bachelor
2967,India,25-34 years old,Bachelor
2968,India,18-24 years old,Bachelor
2970,Argentina,18-24 years old,Professional
2972,Iran,35-44 years old,Master
2981,Spain,35-44 years old,Bachelor
2982,India,25-34 years old,Bachelor
2983,Nepal,18-24 years old,Some College
2986,Germany,25-34 years old,Bachelor
2987,Australia,35-44 years old,Master
2997,Sweden,25-34 years old,Bachelor
2999,Pakistan,45-54 years old,Bachelor
3000,Switzerland,18-24 years old,Secondary school
3001,UK,35-44 years old,Professional
3005,Poland,35-44 years old,Master
3009,India,25-34 years old,Master
3017,China,25-34 years old,Bachelor
3020,Bulgaria,18-24 years old,Bachelor
3023,Romania,25-34 years old,Bachelor
3024,USA,Under 18 years old,Secondary school
3028,Czech Republic,45-54 years old,Master
3030,India,18-24 years old,Secondary school
3033,Uzbekistan,18-24 years old,Primary
3034,India,25-34 years old,Bachelor
3039,Japan,25-34 years old,Bachelor
3040,Ukraine,25-34 years old,Master
3042,Latvia,35-44 years old,Master
3044,India,25-34 years old,Bachelor
3045,Pakistan,25-34 years old,Associate degree
3050,South Korea,35-44 years old,Bachelor
3051,New Zealand,25-34 years old,Bachelor
3052,Poland,25-34 years old,Associate degree
3053,India,25-34 years old,Bachelor
3055,Denmark,18-24 years old,Secondary school
3058,Greece,25-34 years old,Professional
3059,Bangladesh,35-44 years old,Bachelor
3061,Switzerland,35-44 years old,Master
3064,Armenia,35-44 years old,Master
3065,India,25-34 years old,Bachelor
3067,Australia,45-54 years old,Secondary school
3069,Australia,25-34 years old,Master
3074,USA,18-24 years old,Primary
3076,Colombia,35-44 years old,Master
3078,Sweden,45-54 years old,Associate degree
3079,Switzerland,25-34 years old,Bachelor
3082,Austria,18-24 years old,Bachelor
3083,Kenya,18-24 years old,Bachelor
3087,Canada,25-34 years old,Professional
3089,Netherlands,25-34 years old,Bachelor
3091,Germany,25-34 years old,Bachelor
3093,Australia,25-34 years old,Secondary school
3097,USA,18-24 years old,Some College
3100,Switzerland,25-34 years old,Secondary school
3103,Italy,25-34 years old,Secondary school
3104,Japan,25-34 years old,Bachelor
3105,Pakistan,25-34 years old,Bachelor
3107,Czech Republic,25-34 years old,Bachelor
3109,Sweden,25-34 years old,Master
3110,UK,35-44 years old,Master
3113,Romania,35-44 years old,Some College
3117,India,18-24 years old,Master
3119,Poland,35-44 years old,Master
3124,Slovenia,35-44 years old,Professional
3129,Germany,25-34 years old,Some College
3130,Ukraine,18-24 years old,Bachelor
3133,USA,25-34 years old,Some College
3138,India,25-34 years old,Bachelor
3139,Sweden,25-34 years old,Some College
3141,Netherlands,18-24 years old,Associate degree
3144,Ukraine,18-24 years old,Some College
3147,Australia,25-34 years old,Master
3149,Denmark,18-24 years old,Master
3150,India,25-34 years old,Master
3157,India,35-44 years old,Master
3161,Austria,25-34 years old,Bachelor
3163,Iran,18-24 years old,Associate degree
3172,Ukraine,35-44 years old,Master
3174,Germany,25-34 years old,Some College
3175,Ukraine,25-34 years old,Master
3178,Ukraine,18-24 years old,Master
3179,UK,25-34 years old,Bachelor
3191,Poland,35-44 years old,Master
3196,India,25-34 years old,Bachelor
3198,Ukraine,18-24 years old,Secondary school
3200,Italy,25-34 years old,Master
3201,Ukraine,45-54 years old,Professional
3207,Ukraine,18-24 years old,Bachelor
3209,UK,35-44 years old,Bachelor
3212,UK,25-34 years old,Some College
3213,Germany,25-34 years old,Bachelor
3215,Russia,25-34 years old,Bachelor
3216,India,18-24 years old,Some College
3217,Belgium,25-34 years old,Bachelor
3218,Ukraine,18-24 years old,Bachelor
3221,Ukraine,25-34 years old,Master
3223,Ukraine,25-34 years old,Master
3225,India,18-24 years old,Bachelor
3228,India,25-34 years old,Bachelor
3230,Denmark,35-44 years old,Master
3231,Australia,35-44 years old,Associate degree
3232,India,25-34 years old,Bachelor
3233,Ukraine,25-34 years old,Master
3239,Belgium,18-24 years old,Bachelor
3240,Taiwan,25-34 years old,Bachelor
3242,Italy,35-44 years old,Secondary school
3249,Poland,25-34 years old,Some College
3252,Cambodia,25-34 years old,Master
3254,UK,25-34 years old,Bachelor
3258,Switzerland,35-44 years old,Secondary school
3260,USA,25-34 years old,Bachelor
3265,Ukraine,45-54 years old,Professional
3269,Romania,35-44 years old,Some College
3277,Russia,35-44 years old,Master
3278,Hungary,35-44 years old,Master
3279,Ukraine,25-34 years old,Bachelor
3282,France,18-24 years old,Bachelor
3285,Turkey,25-34 years old,Master
3287,Italy,35-44 years old,Master
3288,Latvia,35-44 years old,Master
3293,Switzerland,25-34 years old,Other
3297,Switzerland,35-44 years old,Bachelor
3303,France,25-34 years old,Master
3304,Germany,35-44 years old,Secondary school
3305,Ukraine,25-34 years old,Master
3306,Cambodia,25-34 years old,Bachelor
3308,Georgia,25-34 years old,Master
3309,Turkey,25-34 years old,Master
3310,Germany,25-34 years old,Master
3313,Bangladesh,18-24 years old,Some College
3314,India,25-34 years old,Bachelor
3315,Israel,25-34 years old,Bachelor
3316,Lithuania,25-34 years old,Bachelor
3317,Italy,18-24 years old,Secondary school
3318,Italy,18-24 years old,Secondary school
3327,Nigeria,25-34 years old,Bachelor
3328,Montenegro,35-44 years old,Bachelor
3331,Russia,25-34 years old,Master
3332,Ireland,25-34 years old,Bachelor
3334,Slovakia,35-44 years old,Some College
3336,Denmark,35-44 years old,Bachelor
3339,Netherlands,35-44 years old,Professional
3340,Ukraine,25-34 years old,Master
3342,Israel,35-44 years old,Bachelor
3346,India,25-34 years old,Bachelor
3347,Ukraine,18-24 years old,Bachelor
3349,Italy,25-34 years old,Master
3351,Ukraine,25-34 years old,Master
3354,Hungary,25-34 years old,Some College
3360,Croatia,25-34 years old,Master
3362,Ukraine,25-34 years old,Professional
3365,India,25-34 years old,Bachelor
3371,Germany,35-44 years old,Bachelor
3373,Germany,35-44 years old,Master
3375,Czech Republic,18-24 years old,Master
3377,Ukraine,18-24 years old,Secondary school
3379,Ukraine,18-24 years old,Bachelor
3384,Australia,25-34 years old,Bachelor
3386,Spain,35-44 years old,Master
3390,Ukraine,18-24 years old,Some College
3392,Poland,35-44 years old,Some College
3393,Indonesia,25-34 years old,Bachelor
3395,Germany,35-44 years old,Secondary school
3397,China,25-34 years old,Bachelor
3398,India,25-34 years old,Bachelor
3408,Sweden,35-44 years old,Secondary school
3410,Iran,25-34 years old,Bachelor
3412,Germany,35-44 years old,Some College
3413,Netherlands,25-34 years old,Bachelor
3414,Austria,35-44 years old,Secondary school
3417,Hungary,25-34 years old,Some College
3419,Spain,18-24 years old,Some College
3425,Germany,35-44 years old,Bachelor
3427,India,35-44 years old,Master
3428,Norway,35-44 years old,Bachelor
3435,Ukraine,25-34 years old,Master
3436,Ukraine,18-24 years old,Master
3437,UK,35-44 years old,Bachelor
3438,Indonesia,25-34 years old,Bachelor
3440,India,35-44 years old,Master
3442,Romania,35-44 years old,Master
3448,Spain,25-34 years old,Master
3454,Germany,35-44 years old,Associate degree
3455,Ukraine,35-44 years old,Master
3459,Switzerland,45-54 years old,Bachelor
3460,Italy,35-44 years old,Secondary school
3467,Ukraine,18-24 years old,Master
3468,Croatia,25-34 years old,Bachelor
3470,India,25-34 years old,Bachelor
3473,Sri Lanka,25-34 years old,Bachelor
3474,Austria,25-34 years old,Master
3475,Italy,35-44 years old,Master
3480,Austria,35-44 years old,Secondary school
3481,Norway,18-24 years old,Secondary school
3484,Lebanon,35-44 years old,Master
3487,Netherlands,25-34 years old,Bachelor
3488,Slovakia,25-34 years old,Master
3491,Ukraine,45-54 years old,Professional
3501,Italy,35-44 years old,Secondary school
3503,Germany,25-34 years old,Some College
3505,UK,25-34 years old,Master
3509,India,25-34 years old,Master
3510,Indonesia,18-24 years old,Bachelor
3511,Ireland,45-54 years old,Master
3514,Egypt,25-34 years old,Bachelor
3517,Germany,18-24 years old,Bachelor
3518,France,45-54 years old,Master
3519,USA,25-34 years old,Master
3526,Poland,25-34 years old,Bachelor
3528,Estonia,55-64 years old,Some College
3530,Ukraine,35-44 years old,Some College
3532,Israel,25-34 years old,Bachelor
3540,India,25-34 years old,Bachelor
3546,India,25-34 years old,Bachelor
3549,Germany,25-34 years old,Bachelor
